Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearsAtCompany_Safe,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerCluster,PromotionGapScore,RetentionOpportunityIndex,RetentionPriority,PCA1,PCA2
37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,5.0,0.0,0.4,0.4,0.6,1,Low,0.09999999999999998,Low Priority,-1.1329760348089326,-0.17368387646951172
46,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,2.0,1.0,0.5,1.5,1.0,0,High,0.35,Medium Priority,1.3440083889896288,-1.0927880269584027
36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,12.0,0.4166666666666667,0.6666666666666666,0.08333333333333333,0.5833333333333334,3,Medium,0.4083333333333334,Medium Priority,2.0034732949369314,-0.20650975428392787
44,1,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,5.0,0.4,0.6,0.4,0.6,1,Medium,0.32,Medium Priority,-0.8723710341994564,1.0527502756789375
37,0,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,10.0,0.4,0.0,0.4,0.7,1,Medium,0.15000000000000002,Low Priority,-0.08630531318066453,-0.32563526387435493
35,1,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,10.0,0.7,0.7,0.2,0.7,0,High,0.5199999999999999,Medium Priority,1.756948744395472,0.9183271813839224
33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,10.0,0.7,0.8,0.1,0.6,0,High,0.56,Medium Priority,1.2913158529486028,1.5556733320419045
28,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,5.0,0.0,0.6,1.2,0.6,1,Medium,0.0,Low Priority,-1.3597683187603584,0.6757977664115599
39,0,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,4.0,0.5,0.75,0.75,0.5,1,High,0.32499999999999996,Medium Priority,0.3425827824581959,-0.5697864745939275
46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,2.0,1.0,1.0,1.5,1.0,0,High,0.4999999999999999,Medium Priority,0.12810347613284237,1.8259504979658687
40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,4.0,0.0,0.75,1.25,0.5,1,High,0.02499999999999998,Low Priority,-1.4246746585739136,0.6391584833421339
42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0.1,0.0,0.0,20.0,0.0,4,Low,-4.0,Low Priority,-3.210266012141326,-2.4477553694268135
35,0,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,7.0,0.14285714285714285,1.0,0.8571428571428571,1.0,3,High,0.2857142857142857,Low Priority,0.9108750828294623,1.2963712270634151
38,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,11.0,0.2727272727272727,0.9090909090909091,0.2727272727272727,0.7272727272727273,3,High,0.39999999999999997,Medium Priority,1.2360973463304878,1.5661347347539034
34,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,7.0,0.0,0.14285714285714285,0.42857142857142855,1.0,1,Low,0.05714285714285714,Low Priority,-0.4933542538397002,-0.09867863917472758
37,1,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,10.0,0.0,0.3,0.4,0.8,1,Low,0.09,Low Priority,-0.044588558452977364,-0.08421440296250493
39,0,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,2.0,1.0,0.5,3.0,1.0,0,High,0.04999999999999996,Low Priority,-0.5945043493904782,1.388573491661139
43,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Medium,0.26666666666666666,Low Priority,-1.3088365680874252,1.1799038901164178
41,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,3.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1,Medium,0.19999999999999996,Low Priority,-0.7329291136022773,0.3758688613449462
41,0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,22.0,0.5909090909090909,0.6363636363636364,0.13636363636363635,0.22727272727272727,2,Medium,0.4227272727272727,Medium Priority,4.0459666602926925,-0.9781503454819299
30,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,7.0,0.0,1.0,0.42857142857142855,0.2857142857142857,1,High,0.24285714285714285,Low Priority,0.29045106582826796,-0.6342974758282065
26,1,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,5.0,0.2,0.2,0.6,0.8,1,Low,0.10000000000000003,Low Priority,-1.347974866121357,0.5688325757943956
46,1,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,9.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,3,High,0.4,Medium Priority,1.341417607952484,0.5342710537374993
40,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,5.0,0.0,0.6,0.6,0.6,1,Medium,0.12,Low Priority,-0.7501333866989902,-0.09275934636442947
34,0,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,10.0,0.4,0.8,0.5,0.8,3,High,0.38000000000000006,Medium Priority,1.6622093192428373,0.8473327060544863
58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,16.0,0.875,0.5625,0.0,0.875,2,High,0.6062500000000001,High Priority,5.3865329959124315,-0.5921154086311454
35,0,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,5.0,0.0,0.8,0.4,0.6,1,High,0.21999999999999997,Low Priority,-1.0543514661608149,0.9496280045240176
47,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,22.0,0.6363636363636364,0.5,0.18181818181818182,0.45454545454545453,2,High,0.41363636363636364,Medium Priority,4.455661684968319,-0.7683947614526401
40,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,7.0,1.0,0.5714285714285714,0.42857142857142855,1.0,0,High,0.5857142857142856,Medium Priority,1.3737048949923907,1.5751441867075286
54,0,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,7.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,1,Low,0.14285714285714285,Low Priority,-0.19852251438900473,-0.09657133490674029
31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0,High,0.3333333333333333,Medium Priority,0.03554688462632233,0.0439756651218835
28,0,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,3.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1,Medium,0.19999999999999996,Low Priority,-1.2430982741774221,1.0611397919078769
38,0,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,4.0,0.0,0.5,1.0,0.75,1,Medium,0.024999999999999994,Low Priority,-0.9908870835977249,0.06897063278411993
26,0,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,5.0,0.2,0.6,0.8,0.4,1,Medium,0.13999999999999999,Low Priority,-0.8919273599005104,-0.04278825474182248
58,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,2.0,1.0,1.0,1.5,1.0,0,High,0.4999999999999999,Medium Priority,1.231013561614912,0.3427846979572732
18,0,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,No,16,3,3,0,0,4,1,0,0,0,0,0.1,0.0,0.0,40.0,0.0,4,Low,-8.0,Low Priority,-4.439974873253395,-2.5270791792154577
31,1,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,No,17,3,3,0,2,4,3,1,0,0,0,1.0,0.0,0.0,4.0,0.0,4,Low,-0.8,Low Priority,-3.069800185413732,-1.18922522971327
29,1,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0,2.0,1.0,1.0,1.5,0.0,0,High,0.3999999999999999,Medium Priority,-1.364780121742028,1.3121602523755382
45,0,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,No,22,4,2,2,10,3,4,8,7,5,7,8.0,0.625,0.875,0.375,0.875,0,High,0.5249999999999999,Medium Priority,1.5148580409439913,1.4446195520590372
36,0,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0,1.0,0.0,0.0,2.0,0.0,4,Low,-0.4,Low Priority,-2.4441567993515454,-1.8573962339962804
43,0,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,No,20,4,3,1,7,5,3,7,7,7,7,7.0,1.0,1.0,0.7142857142857143,1.0,0,High,0.657142857142857,High Priority,2.046658732503278,2.1103212482749263
27,0,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2,5.0,0.0,0.8,0.6,0.4,1,High,0.16,Low Priority,-1.3162624674482368,0.677483677883034
29,0,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,No,13,3,2,0,11,3,4,11,8,3,10,11.0,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909091,3,Medium,0.36363636363636365,Medium Priority,1.3164229604664301,1.4492216089832832
32,0,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,No,13,3,3,0,4,2,4,0,0,0,0,0.1,0.0,0.0,20.0,0.0,4,Low,-4.0,Low Priority,-3.2696269735753196,-2.36678985601354
42,0,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936,6161,3,No,22,4,2,2,10,1,2,6,3,3,3,6.0,0.5,0.5,0.16666666666666666,0.5,1,Medium,0.36666666666666664,Medium Priority,-0.709953655063231,0.7935261485044489
47,0,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,No,12,3,3,0,7,2,3,2,2,2,0,2.0,1.0,1.0,1.0,0.0,0,High,0.49999999999999994,Medium Priority,-1.363374347247174,1.3538931554600302
46,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,No,14,3,3,1,12,4,2,9,8,4,7,9.0,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.7777777777777778,3,High,0.4333333333333333,Medium Priority,1.9557022170613918,0.44865422129119553
28,0,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,No,15,3,2,1,3,2,3,3,2,2,2,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,High,0.4,Medium Priority,-0.9985055170423799,1.4623230846109447
29,0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,No,17,3,4,2,11,3,3,7,0,1,6,7.0,0.14285714285714285,0.0,0.42857142857142855,0.8571428571428571,1,Low,0.05714285714285714,Low Priority,-0.6343300079423251,-0.4939109565569835
42,0,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,No,13,3,4,0,8,3,3,0,0,0,0,0.1,0.0,0.0,30.0,0.0,4,Low,-6.0,Low Priority,-3.941373740709811,-2.3341410406910517
32,1,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2,2.0,1.0,1.0,1.5,1.0,0,High,0.4999999999999999,Medium Priority,0.25589628748962046,1.6516472129098767
46,0,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,No,12,3,4,1,25,5,3,19,17,2,8,19.0,0.10526315789473684,0.8947368421052632,0.2631578947368421,0.42105263157894735,2,High,0.30000000000000004,Medium Priority,3.7736599942236633,-1.2767936415714483
27,0,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,No,21,4,4,1,9,5,3,9,8,5,8,9.0,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.8888888888888888,3,High,0.46666666666666673,Medium Priority,1.677337710515535,1.5645207439826687
29,0,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804,15434,1,No,11,3,4,0,1,3,3,1,0,0,0,1.0,0.0,0.0,3.0,0.0,4,Low,-0.6000000000000001,Low Priority,-3.0464457419052935,-1.133778949534498
43,0,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392,22539,7,No,13,3,4,0,21,2,3,16,12,6,14,16.0,0.375,0.75,0.125,0.875,2,High,0.4375,Medium Priority,5.168447049351914,-1.431251682682899
48,0,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,No,12,3,4,0,29,3,3,22,10,12,9,22.0,0.5454545454545454,0.45454545454545453,0.13636363636363635,0.4090909090909091,2,Medium,0.3681818181818181,Medium Priority,5.105734018229267,-2.640138482579645
29,1,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0,1.0,1.0,0.0,3.0,0.0,4,High,-0.20000000000000007,Low Priority,-2.4178724435765933,-0.18669391740760088
46,1,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,No,21,4,3,3,14,2,3,8,7,0,7,8.0,0.0,0.875,0.25,0.875,3,High,0.30000000000000004,Medium Priority,1.0555204166665115,0.2809129330660571
27,0,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,4774,23844,0,No,19,3,4,1,8,2,2,7,6,7,3,7.0,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0,High,0.6428571428571428,High Priority,0.7114359723829362,1.5191825971097677
39,0,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,No,14,3,2,3,7,2,3,2,2,2,2,2.0,1.0,1.0,1.0,1.0,0,High,0.6,High Priority,-0.12787721024172283,2.2187462283108372
55,0,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,No,20,4,2,1,19,2,4,5,2,0,4,5.0,0.0,0.4,0.4,0.8,1,Low,0.12,Low Priority,-1.292821759453082,0.6456809218676763
28,0,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,No,19,3,4,1,1,3,3,1,0,0,0,1.0,0.0,0.0,3.0,0.0,4,Low,-0.6000000000000001,Low Priority,-3.0429774610125206,-1.138509518857521
30,1,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,No,13,3,3,0,1,3,2,1,0,0,0,1.0,0.0,0.0,3.0,0.0,4,Low,-0.6000000000000001,Low Priority,-3.1613658953331267,-0.9770333544658791
22,1,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0,1.0,0.0,0.0,2.0,0.0,4,Low,-0.4,Low Priority,-3.035096886102608,-1.0619576216991087
36,0,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7,10.0,0.1,0.9,0.4,0.7,3,High,0.30000000000000004,Medium Priority,1.0921418599647768,0.6742799940873895
31,0,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,No,11,3,1,1,10,2,3,10,8,0,2,10.0,0.0,0.8,0.2,0.2,1,High,0.21999999999999997,Low Priority,-0.21004638504891776,-0.21327681548757482
34,0,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0,5.0,0.2,0.6,0.6,0.0,1,Medium,0.14,Low Priority,-0.725276806528592,-1.4658926750210017
29,0,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,No,14,3,2,0,11,2,3,3,2,1,2,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Medium,0.26666666666666666,Low Priority,-1.3339149068505507,1.2141095452213515
37,0,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4,5.0,0.0,0.6,0.4,0.8,1,Medium,0.18,Low Priority,-0.6586350331237643,0.41181968451353723
35,0,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2,3.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Medium,0.1333333333333333,Low Priority,-1.1530856445212245,0.2723465789535377
45,0,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906,23888,0,No,13,3,4,2,10,2,2,9,8,3,8,9.0,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.8888888888888888,3,High,0.4444444444444445,Medium Priority,1.5017044580303773,1.1542731874088736
36,0,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,No,21,4,4,0,10,2,2,10,1,0,8,10.0,0.0,0.1,0.2,0.8,1,Low,0.07,Low Priority,-0.408695909277331,-0.3636134581948312
40,0,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,No,11,3,1,1,22,3,3,19,7,11,16,19.0,0.5789473684210527,0.3684210526315789,0.15789473684210525,0.8421052631578947,2,Medium,0.39473684210526316,Medium Priority,4.9885339879297295,-1.3338967527412848
26,0,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0,1.0,1.0,0.0,3.0,0.0,4,High,-0.20000000000000007,Low Priority,-2.3849237750952526,-0.23163432597631697
27,0,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,No,14,3,2,0,9,5,2,8,7,0,7,8.0,0.0,0.875,0.625,0.875,3,High,0.22500000000000003,Low Priority,0.6972014241948684,0.7263297599112026
48,0,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,No,11,3,2,1,24,3,3,22,17,4,7,22.0,0.18181818181818182,0.7727272727272727,0.13636363636363635,0.3181818181818182,2,High,0.3090909090909091,Medium Priority,4.263048281614708,-1.9747750131806798
44,0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,No,15,3,4,1,10,5,3,2,0,2,2,2.0,1.0,0.0,2.5,1.0,0,High,2.7755575615628914e-17,Low Priority,-0.9319791100136808,0.6004946467713105
34,1,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0,5.0,0.6,0.4,0.4,0.0,1,High,0.27999999999999997,Low Priority,-1.5892845857438058,0.06021680587719052
56,1,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,No,16,3,4,0,5,3,3,4,2,1,0,4.0,0.25,0.5,0.75,0.0,1,Medium,0.09999999999999998,Low Priority,-2.0042532663238917,-0.1338972051182721
36,0,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,No,16,3,3,2,12,1,1,4,2,1,3,4.0,0.25,0.5,0.25,0.75,1,Medium,0.275,Low Priority,-0.7115662179869008,0.3218200750640904
41,0,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,No,21,4,3,1,14,3,3,5,4,1,4,5.0,0.2,0.8,0.6,0.8,1,High,0.28,Low Priority,-0.2031641260751152,0.8796320436128294
42,0,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,No,13,3,2,1,18,3,4,13,7,5,7,13.0,0.38461538461538464,0.5384615384615384,0.23076923076923078,0.5384615384615384,2,Medium,0.32307692307692304,Medium Priority,2.166613591015073,-0.9890962092997622
31,0,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,5.0,0.2,0.4,0.4,0.8,1,Low,0.2,Low Priority,-0.5194689839651624,0.08738942499364807
34,0,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,4.0,0.0,0.5,0.75,0.25,1,Medium,0.024999999999999974,Low Priority,-1.329040951452823,-0.8910817594452521
31,0,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,2.0,1.0,1.0,0.0,1.0,0,High,0.7999999999999999,High Priority,-0.3807830601747027,2.6404229272094484
26,0,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,7.0,1.0,1.0,0.42857142857142855,1.0,0,High,0.7142857142857142,High Priority,1.5559301173160258,2.7940192399525325
45,0,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,4.0,0.0,0.5,0.75,0.75,1,Medium,0.07499999999999998,Low Priority,-0.9829141460173707,0.07992108324541437
